review_id,kategori,altkategori_full,sentiment,text
da59bf0e376b8f1a05e977ba19c5639f,eglence,eglence_canlimuzik,Pozitif,Fiyat performans oteli Otel güzel bakımlı ve temiz. 4 gece konaklama yaptık.Temizlik konusunda çok iyiler.snack kısmı biraz daha geliştirilebilir. İçkiler genel olarak iyi. Ayrıca İnna nın konsere gelmesi mükemmel oldu.
db7887985192bc663aade3e4a61b48b3,eglence,eglence_canlimuzik,Pozitif,Beklentimizin altındaydı Girişte valiz teslim için çok uzun süre bekledik. Küçük çocuğumuz olduğunu belirtmemize rağmen en uzak bloktan oda verildi. Odanın iç hacmi gayet güzeldi. Banyo ise hem çok küçük hem de çok eskiydi. Duş alırken duşakabinden dışarı su sızıyordu. Her duş sonrası bu durumla uğraşmak zorunda kaldık. Hünkar restorant oldukça büyük ve çeşit boldu. Sadece ızgara kırmızı etler çok talebe istinaden az pişmiş servis edildi. Lezzet genel olarak iyiydi. Tatlı konusunda da oldukça başarılıydı. Deniz maalesef ki kötüydü. Hem dalgalı hem de bulanık bir suya sahipti tipik Antalya otel denizi olarak. Biz alkol kullanmadığımız için o konuda yorum yapamamayacağım. Çocuk için kids club ortalamanın üzerindeydi. Genel akşam etkinlikleri oldukça başarılıydı. Inna konserine denk geldik. Aşırı yoğunluktan çok az süre izleyebildik ama bu bile fark yarattı. Sahil snack barda hamburger denemek istedim maalesef kalitesiz hazır hamburger köftesi kullanılmıştı. Snackler çok çok zayıftı. Tüm bunlar sebepiyle ortalama bir otel diyebilirim
d4aa37c2505a99753743ec9f0d860638,eglence,eglence_canlimuzik,Pozitif,Akşam gösterileri ve canlı müzik performansları gerçekten başarılıydı. Gündüz ise voleybol ve okçuluk etkinliklerine katıldık. Tatil boyunca sürekli yapılacak bir aktivite bulduk ve hiç sıkılmadık.
c0e2aa9c39e9fa4c1726bcfc701f6129,eglence,eglence_canlimuzik,Pozitif,"Akşam yemeği sırasında canlı müzik eşliğinde yemek yemek harika bir deneyimdi. Yemekler sıcak ve lezzetliydi, servis hızı da gayet iyiydi, personel sürekli ilgileniyordu."
2f48ec5723b07ab2aa6330b55c8f6192,oda,oda_klima_isitma,Negatif,"Calista ana restoranda hilmi usta ve mustafa usta bana çok yardımcı oldular. çocuğum için ne talep ettiysem yaptılar. en çok puanım onlara ve ana restorana. ana restoran çalışanları çok kibar ve ilgililer. the garden restoranda geçen seneki konaklamamda hamburger daha güzeldi. bu sene hamburgeri beğenmedim. döner sandviç ekmeğinde olmalıydı burger ekmeğinde olmamış. ordaki personel sıcaktan dolayı olabilir yetişemiyorlar bezginlerdi. birkaç personel hariç. kapalı çocuk oyun alanı geçen sene böyle değildi. bu sene çok beğendim. sadece ordaki sıkıntı kaydırakta kayınca sona geldiğinde çocukların ayakları takılıyor. canları acıyor. sadece benim çocuğum değil diğer çocuklarda da şahit oldum. genel anlamda yabancı personellerinizi uyarmanızı rica ederim. çünkü bazı isteklerimizi anlamıyorlar. bunlarla ilgili siparişte gecikme yaşadık birkaç kez. anlamıyor olabilirler, türk personelleri yönlendirsinler bize. geçen sene de otelin ışık sistemi yetersizdi bu senede öyle. park çok karanlık ve akşamları zorlanıyoruz. hiçbir restoranda küçük tatlı kaşığınız yok. tatlı kaşığı diye ya dondurma kaşığı veriliyor ya da çay kaşığı. bizim gibi küçük çocuklular için çok gerekli çorba , yoğurt yedirirken bu çok önemli ve atlanmış. the garden da pervane olmalı sıcak oluyor. bunları dikkate almanızı rica ederim."
bb45f5c35eda3d820f3e3ee2b06cc47e,oda,oda_klima_isitma,Negatif,"Çok iyi Uzun bir aradan sonra bayramıda içine alan 17-27 temmuz 2021 tarihleri arasında bu kez iki aile Calista'da 2.kez tatilimizi geçirdik.Otel çalışanlarının bilgilerine göre % 80 dolu olan otelde müşteri yoğunluğu bayram sonrası azaldı.Ana oturma alanları olan Blue ve Deep barda oturacak yer bulmada zorlanmadık.Barlardaki içki çeşitliliği üst düzeyde olmasada yeterliydi.Alkolsüz içecekler kutusunda veya şişesinde sunuldu.Odalardaki aydınlatma ve klimaya kumanda eden digital panel çok ergonomik.Kaldığımız 1400 nolu odanın kliması iyi soğutmasada (Teknik eleman oda değişikliği önerdi) toparlanıp taşınmak istemedik.Ana bina ile plaj arası tahmini 400 metre olmasına rağmen hava çok sıcak olmadığından bizi fazla zorlamadı. Ana restoran da zeytinyağlılar tatlılar lezzetli,ekmek reyonu zengin.Kahvaltıda leziz peynir zeytin çeşitleri vardı.Akşamları ızgara bölümü aşcılarının ateş başındaki zor görevlerine rağmen istediğiniz pişme derecesindeki eti size hazırlayıp sunmaları etkileyiciydi. Dallas steak Chateaubriand gibi her cins eti başariyle sundular.Garden snack restorant lezzet ve hizmet yönünden ana restoranın gerisindeydi.Deep Barda düzenlenen Partiler değişik ve güzeldi.10 günde her gece farklı aktivasyon vardı.Sjölbak(Hollanda oyunu) oynaması kolay olduğu gibi eğlenceliydide.Otel geçirmiş olduğu renevasyon ile daha kullanışlı hale gelmiş.Plaj çıkışında bulunan duşlar giyinme kabinleri ve hemen yanındaki havlu hizmeti çok işlevsel olmuş.Kumsalda içecek hizmeti hızlı.İskelesi gerçekten eşsiz. Fakat şezloglarını 20 euroya kiralayana kullandırmaların açıklamalarını '' daha iyi hizmet verebilmek '' le yapmaları pek inandırıcı gelmedi. Güzel bir tatil geçirmede oda,yeme-içme,eğlence kalitesi plaj rahatlığı elbette çok önemli ama bunların dışında insanların bütün bir yılın yorgunluğunu giderebilmek için sağlanacak huzurlu,stres ve gerilimden uzak ortamda bir o kadar önemli olsa gerek .4.kat hausekeeping supervisoru Yasemin Hanım,Ana restoranda garson Murat Bey ve ana restoran şefi,eşimin yaşgününü kutlamak için misafirlerimizle birlikte 9 gün önceden Timo restoranda rezerve edilen masa yeri değişikliği talebimizi iletmek için çağrımıza gelmeyen restoran şefi . Özveriyle çalışan personellerin müşteri memnuniyetine gösterdiği özeni yukarda belirtiğim kişilerde malesef göremedik.Paylaşımımı okuyan otel yöneticilerinin bu gözlemlerimizi ciddiyetle değerlendirerek Calista'yı daha üst seviyelere taşıyacaklarını umuyorum. Bizi hergün heryerde mutlaka bulup isteğimizin olup olmadığını soran Beach Bar şefi Hüseyin Beye Resepsiyon çalışanı Mehmet Beye Gece nöbetçi müdürü hanımefendiye ve başta Türki Cumhuriyetlerinden çalışmaya gelenler olmak üzere tatilimizin güzel geçmesinde katkıları olan tüm personele teşekkür ediyorum."
274eef3cb2922e1b53f7de8ef09fab06,oda,oda_klima_isitma,Negatif,"Fiyat performans denilebilir ama kışın mı bilemedim Otelin odamız dış binadaydı kapılar kapanmaz bina içi buz ceryan ,klima desen çok sesli ve yatak başına koyulan ekranda ne dercesine nede açma kapamasına müdahale edemiyorsun ancak odanın mevcut ısısı gözüküyor hep açıksa hamam olduğu için gece 3-4 kez aç kapa için kalktık bari kumandası olsaymış konforsuzdu çok sabit duş başlığı kırıktı açınca duşakabşn dışı ıslandı her sefer bardak temizliği kesinlikle sorunluydu mesajla zaten otel anketinde bunları bildirdik ama kış tatili için soru işareti devamlı kaban elinizde gezmek istemeSiniz sonuçta gir çık.yemekler koydukları lokumlar taş gibiydi tatlılarda kremasından keki ayrılıp sertleşmiş olanlar vardı sosis standının hemen altında kediler pusıu kurmuş bekliyodu uyardım çıkardılar etlerde bi koku vardı ama harmony restorandaki makarnalar hizmet daha kaliteliydi alacarteların tümünün paralı oluşu bowlingin paralı oluşu daha üst segmentlerde çok sık tatil yapmış bi aile olarak bize tuhaf geldi sanırım spor kampları için kışın daha ideal"
477c98369418dc5292dd4568c0f7fade,oda,oda_klima_isitma,Negatif,Güzel bir tatildi Ekim ayının son haftasında 4 yaşında kızımızla gitmiştik. Otelin kapalı ısıtmalı havuzu ana binadaydı biz ana binada kalmadığımız için havuzdan çıktıktan sonra odaya ulaşana kadar epey üşümüştük.Bu ayrıntının dışında her şey güzeldi yemek çeşitliliği özeni ve tadı harikaydı. Özellikle Türk geceleri çok güzeldi . Çocuk klubü çalışanları çok ilgili ve güler yüzlüydüler. Yalnız otelde kaldığımız süre boyunca bir gece bile Türkçe etkinlik yapılmadı her akşam çocuklar için mini disco oluyordu tabi kapalı alanda oluyordu. Calista'ya Aquapark için gidilecekse çok yetersiz bir Aquaparkı var diyebilirim. Bunların dışında güzel temiz ve güler yüzlü personeli bulunan bir otel.
52fc7cfa95ec2f7237505034f49c68ae,oda,oda_klima_isitma,Negatif,"Luxury Ama Değil Yılbaşı için konakladığımız Calista'dan henüz döndük. Luxury resort oluşu, dostlarımızın da pek çok kez giderek her seferinde çok memnun olması sonucu burayı tercih ettik. Belki başka bir otelde olsa çok sıkıntı yaratmayacak ancak luxury olması beklenen bir otelde göz batacak bazı aksaklıklar yüzünden toplam puanımı ortalama olarak veriyorum. Genel hatlarıyla otel çok güzel fakat ek binada yer alan odamızda geçişlerde donduk. Alacarte İtalyan restoranında siparişimiz yanlış masa adı altında alındığından 25 dk sonra şikayet ederek ancak yemeğimizi yiyebildik. Üstelik bahane olarak da yer mi değiştirdiniz diye bize soru soruldu. Yemek kalitesi olağanüstü değildi. Pek çok ultra herşey dahil otelden de beklenen tipte yemekler mevcuttu. Luxury anlamında beklentiyi karşılayacak hiçbir detay yoktu yemeklerde. Serviste pek çok aksaklık yaşandı. İçeceklerde high class markalar ücretliydi ki bu da luxury adı altında hizmet veren bir otele bence hiç yakışmadı. Personel mutsuz gibiydi. Çocukları eğlendirecek hiçbirşey yoktu. Odalar güzeldi ancak yine çocuklar için ek bir paket verilmemiş herhangi bir detay düşünülmemişti. Oda manzaramız güzeldi. Tek kusursuz olan yılbaşı gala yemeği ve o gece çıkan gruptu."
70ce6d3381226ce7a0539fc46e634807,oda,oda_klima_isitma,Negatif,İlgisiz personel 2 günlük kongrede hasta olup geldim. Ana binada yer yok diye 6 . Bloğa verdiler gece boyunca klima çalışmadığı için soğuktan uyuyamadim ertesi gün söylediğim halde klima yapılmadı bir aşağı katta oda verbileceklerini söylediler orada çok soguktu 2 kat yorgan ile yattım bu kadar lux bir otele bu hiç yakışmadı gerçekten çok 😠
133b7c0b7c14e8d6610e6bdc59772265,oda,oda_klima_isitma,Negatif,"Havalandirma sistemi sorunlu odalar Is sebebiyle konakladigim otelde ilk gun hava oldukca ruzgarli idi. Bana ilk verilen odaya girdigimde havalandirmadan odaya yemek kokusu geldigini hissedip, resepsiyonu aradim. Resepsiyon ve housekeeping gorevlisi ruzgarli havalarda ust katlarda , havanin geri teptigini ve mutfak kokusunun gelmesinin beklenen bir sonuc oldugunu ilettiler. Oda degisikligi istedim , oda degistirildi. Karsi blokta baska bir odayi verdiler, klimadan sea geliyordu , teknik gelip inceledi bir sorun olmadigini ilettiler, ki ben klima sesinden tum gece uyuyamadim. Klima sistemini soktukten sonra tavandan asagi inanilmaz bir toz indi. Fukara bir kat gorevlisini aradilar ,toz almaktan aciz. Oylesinde bir sildi gitti. 2 gece kalacagin icin pek onemsemedim. Yemek salonunda bir cok stajyer ogrenci var, iyi niyetle ellerinden geleni yapiyorlar ama kapasite belli , uzerine cikmalari olanaksiz. Tekrar tercih edecegimi sanmiyorum. Tavsiye de etmiyorum."
328a8cdd69d7c82b70548817618e6db5,oda,oda_klima_isitma,Negatif,"Hayal mi Gerçek mi Daha önce yaz sezonunda gelen arkadaşlarımın tavsiyesi ile sömestr tatilimiz için seçtiğimiz otelden son derece mutsuz ayrılıyoruz... Kliması bozuk oda, yerine getirilen kücük oyuncak petek, hicbir kimseye ulasamadıgımız telefon hattı ve her öğlen- akşam aynı mezeler, tatlılar ve ana yemekleri servis eden ana restaurant.. Tek memnun kaldıgımız nokta çalışan arkadasların güler yüzlülüğü ve hizmeti ..."
fe34f7eeced3f345b883de0fbd025661,oda,oda_klima_isitma,Negatif,"BERBAT BİR HOTEL 3-5 Ağustos tarihleri arasında bu berbat otelde konaklamak zorunda bırakıldık. Tatil.com aracılığıyla satın aldığımız hizmet berbat ötesiydi. Çift kişilik oda da iki yatak birleştirilmiş konfor sıfır. Duvarlar da pis lekeler. Klimadan gelen beyin parçalayıcı sesler.. Her şey dahil konseptli bir otelde Türk Kahvesinin ücretli olması akıllara zarar. Rakı içmek istedik. Yerli ve yabancı tüm içkiler ücretsiz diye özellikle seçtiğimiz otel de ""35 lik"" diye bir marka (merdiven altı olduğundan şüpheliyim) getirdiler. Sıcak artı bir yudum içtikten sonra berbat bir rakı olduğunu anladık. Yemekte akşam da berbat oldu. 1600tl vererek 2 gece konaklamak zorunda kaldığımız otel de yemek için dışarıya çıkmak zorunda kaldık. Tatil.com ve otele dava açacağımızı belirtmek isterim."
11acfd63d7176eb121ee66eceb921787,oda,oda_klima_isitma,Negatif,HAYAL KIRIKLIĞI Konum olarak fena değil ancak odalar çok soğuktu sanırım uzun zamandır oda kullanılmadığı için ayrıca klima kartı çıkarınca devre dışı kaldığı için dışarı çıktığımızda oda ısınmadı. bebek için rezervasyon yaptığımızda beşik istedik ama odada yoktu sonra telefonla resepsiyonu arayarak istedik yine gelmedi resepsiyona söyledik getirelim dediler ama nafile. ayrıca su duş alamayacak kadar ılıktı. nevresim takımları yırtık ve kirli idi ertesi gün oda temizliği dahi yapılmadı. böyle olumsuz yorum yapmak istemezdim ama hayal kırıklığına ugradık.
35aab2ee7887908620c6f1e658fbdc2a,oda,oda_klima_isitma,Negatif,"İkinci sınıf muamele Kurumsal bir organizasyon ile gitmiş olduğumuz otelde resmen az ücret ödediğimiz için ikinci sınıf muamele gördük. Turistlerin kliması çalışırken bizimki çalışmıyordu. Bir şey talep etmek için resepsiyonla görüştüğümüzde acente ile mi geldiniz gibi sınıflandırıcı sorulara maruz kalıyorduk. Odalarımızı bir hafta boyunca hiç süpürmediler, nevresimler değiştirilmedi, mevcut olanlar da temiz sayılmazdı... Yemekler ise tavuk ve hindiden ibaretti, balık olarak da bol bol alabalık çıkıyordu, et yok denecek kadar az idi. Yemek kalitesi vasattı. Eğitim salonumuzda ise bir hafta boyunca masa örtüleri bile değiştirilmedi. Tek iyi yanı, bir sağlık problemi olduğunda ilgili davranmaları idi..."
18e5a274b47c9576d56a80a314dd8370,oda,oda_klima_isitma,Negatif,Genel şikayet Çift kişilik oda talebimizde 2 adet tek kişilik yatağı birleştirmek sureti ile çift kişilik yatağın bu olduğunu savunan bir otel. Klimalar soğutmuyor Ramada adı altında rezalet bir hizmet. İçecekler asitsiz masalara yemekte su şisesi bile koyamıyorlar.
02e525532f116488a78b3a1e0d5e1e9c,oda,oda_klima_isitma,Negatif,sikayet 3! senedir ayni hotele gidiyorum gecen 2019 gitdigimde 1 gun klima arizalandi yapamadilar odami bile degismediler 1 gun sonra degistiler lobide furkan bey harika bi insan ve 2020 fiyatlari abartmislar kesinlikle tavsiye etmem arkadaslar paraniza yazik
11aa527c45ea6d8fe0afe2e15ef89629,oda,oda_klima_isitma,Negatif,10.kat ilk oda Otel odası demeye şahit lazım oda nunarasını hatırlamıyorum asansör den çıkıştaki oda tuvalet banyo rezalet hizmet berbat.klima çalışmıyo oda havasız.yemekleriniz ömrümde gördüğüm en rezalet yemeklerdi.
1eef48c05ebca861b2f91bd8bbb734d5,oda,oda_klima_isitma,Negatif,"Kötü! Dünya çapında onlarca Ramada tesisinde konakladık fakat nedense maalesef en kötüleri arasına girebilir. Tesis çok eskimiş durumda,iklimlendirmeyle ilgili sorunları var,oda dışında her mekanda terlemeniz muhtemel.Ana restaurant çok küçuk,akşam yemeği için sıra bekledik. Traji komik bir olay,oda da konaklarken oda servisi odaya daldı!!! Oda numaramız 1607. Odalar arası yalıtım çok kötü,yan oda da konuşulanlar vs uykunuzu dahi bölebilir. Tek iyi yanı konumu,merkez de sayılır. Kısacası bir daha asla burası olmayacak..."
ead04b2b8eec4e71feaddff349d5c787,oda,oda_klima_isitma,Negatif,"5 yıldız demeye bin şahit Genel olarak hiç memnun kalmadık görüntü dışında her şey gerçekten kötüydü yemeklerde kullanılan yağ gerçekten ağırdı ve çok taze değillerdi, oda iyi temizlenmemiş ve dışarıdan çok gürültü geliyor, hele ki otelden kesinlikle araç kiralamayın, kiraladığımız aracın tüm arıza ışıkları yanıyordu ve üşenmedim sorgulattım pert kaydı vardı 5 yıldızlı otelde böyle bir aracı kiraya veriyorlar.Personel ilgisiz ve iş yükü çok fazla olduğu için yetişemiyor otelde az personel çalışıyor.Klimalar iyi ısıtmıyor, internet bağlantısı sürekli kopuyor ve çok yavaş. Umarım bu yazdıklarım birilerinin kulağına küpe olur ve gereken önlem alınır, gerçekten insanın içi gidiyor Antalya'nın en güzel noktalarından birisine sahip olan bir otelde böylesine ciddi aksaklıklar olması üzücü"
df3174b33a8c00a0587373905249e59e,oda,oda_klima_isitma,Negatif,"Denemeyin 7 yıl önce çok iyiydi fakat şimdi kötü durumda, tuvalet banyodan iğrenç kokular geliyor. 1 saat boyunca oda ve cep telefonundan resepsiyona ulaşamadım. Klima malesef düzgün çalışmıyor. Risk almayın başka otele gidin."
b57a8032a0fcc467f70f15547b1b385a,oda,oda_klima_isitma,Negatif,Genel olarak otel temiz personel cok ilgili ve kibar sorunlariniz çözümsüz kalmiyor fakat otel ici bir yerden bir yere gitmek biraz uzun suruyor yaz sicaginda yemek yemek icin bile epey yol yurumek gerekiyor bizim kaldigimiz dönem ile ilgili olabilir ama bu otelde sicak bizi cok rahatsiz etti ozellikle Derya restoraninda sogutma sistemi olmamasi rahatsiz edici onun disinda yemekler guzel havuzlar yeterli deniz cok guzel 😀
076e26db3bab08234c6efbab3c326f1e,oda,oda_klima_isitma,Negatif,"Eh işte... Klima kumandası çalışmıyordu, kahvaltı kalitesi yetersiz..."
3ff1aec122546062d63a024bba1406c8,oda,oda_klima_isitma,Negatif,"Kişisel eşya güvenliği yok Otelde yaşadığımız en büyük olumsuzluk odadan kaybolan çocuk banyo havlumuz. Temizlik sırasında otel havlularıyla karıştırıp alınmış ve tekrar ortaya çıkmadı. Günlerce görüşmemize rağmen en son çıkmadıysa yapılabilecek bişey dendi. Odada ki eşyalarınızın güvenliği yok yani kaybettikleri eşya için anca geçmiş olsun. Basit bir havlu gibi görünse de çocuğumun bebeklik havlusu benim için kıymetliydi. Otelin diğer özelliklerine gelince yemek çeşitliliği çok ancak lezzet olarak eksik. Tatlılar görüntü olarak iyi lezzet olarak beklentiyi karşılamıyor. Havuz başında vakit geçiriyorsanız snack restorana çok uzaktasınız. Dondurma büfesi yetersiz. Herşey birbirinden çok uzakta. Oda konumumuzun uzaklığı çocukla zorluk yaşattı. Mini bar yetersiz 3 kişilik oda için 4 çeşit kutu içecek var hepsinden birer tane daha önce de ultra lüks konaklama yaptıysanız yetersizliği anlıyorsunuz. Odada ki çay kahve ikramı için karton bardak koymuşlar bu segmentte otel fincan koyamamış. Genel tabelalarda yabancı dil kullanılmış. Aktivite var evet ama nerde olduğunu bulmanız gerekiyor saatleri yazıyor ancak otelin neresinde olduğunu belirtmiyor. Kids club güzel çalışıyor. Kids menü için aynı şeyi söyleyemem kids menü dediği patates kızartması naget hamburger gibi fast food. Kokteyl yapan arkadaşlar ne istediğinizi dinlemeden kendi kafalarına göre yapıyor, içine koydukları nane zaten kendinden geçmiş. Bu otelde tekrar konaklarmıyım, sanmam Özellikle eşya güvenliğinizin olmaması büyük eksik."
595f3323fa597ad725fe80fb11a2208f,oda,oda_klima_isitma,Negatif,"5 YILDIZ AMA DEĞİL GİBİ - İYİ KONUM - UYGUN FİYAT Antalya'da ailece küçük bir kış haftasonu tatili geçirdik. Odanın temizliği biraz üstünkörü yapılmış gibiydi. Yatağın üzerine atılan, küçük yastıklar ile yatak örtüsü kirliydi ve kokuyordu.Odanın içerisinde sürekli bir rutubet kokusu vardı. Banyoda havalandırma çok gürültülü çalışıyordu. Buzdolabı tamamen boştu,su dahi yoktu.Kapalı havuz spa bölümünde, havuz ve çevre temizliğine pek dikkat edilmediğini, hatta o civarın biraz sahipsiz kaldığını söyleyebilirim. Adeta burası otele ait değilmiş de başka bir işletmeninmiş gibi. Spa havuz bölümünde çay kahve ekstra imiş. Bir de bu bölümdeki görevliler güleryüzden nasibini pek almamıştı ve davranışları biraz nezaketsizdi. Belki de çoğunlukla yabancı (Rus, Ukraynalı?) oldukları içindir. Aşağıda oyun bölümündeki langırt vb. makineler otele ait değilmiş, bir adam gelip üç jetonu 10 TL'ye satıyor, biz otelin kiracısıyız diyor. Hiç mi iyi bir şey yoktu? Yemekler güzeldi ama herhalde o sırada orada bulunan gruptan dolayı, et yemekleri tavuk ağırlıklıydı. Malzemede epey ucuza kaçılmıştı, kırmızı et neredeyse yoktu. Kahvaltı bol çeşitli, lezzetli ve doyurucuydu. Otelin konumu kısa bir Antalya tatili için fevkaladeydi. Beş yıldızlı bir otel ama otel biraz da, ""bu paraya bu kadar beş yıldız olur"" der gibiydi. Aslında bu açıdan haklı sayılabilirler, çünkü fiyatları diğer otellere nazaran oldukça uygun. Sonuç: Daha temiz ve kokusuz bir odada olursa tekrar kalınabilir, ama başka seçenek varsa onu değerlendirmek lazım."
bb1443d9516a8041b8fdc78954ebf376,oda,oda_klima_isitma,Negatif,"Hayalkirikligi Çim bicme makinesi saat 8:40da calismaya basladi. Otelin keyif oteli oldugu dusunuldugunde buyuk hata. Ses butun blokta yankilaniyordu. Odadaki buzdolabi gecenin yarisinda gurleyerek calismaya basladi, fisini cektim. Banyoda sifon calismiyordu."
4d7abc9faf7b8554e213765e11097092,oda,oda_klima_isitma,Negatif,klimalar çok eski ve yetersiz.
df2c6ad1da79d827ee9062f89a0352ad,oda,oda_klima_isitma,Negatif,klimalar çalışmıyor temizlk kotu
d7052f75b5d0796812b8267c140809e8,oda,oda_klima_isitma,Negatif,"Kotu bır resepsıyon,kotu bır oda,seslı klıma ,kotu hızmet,bı gun ısıtılan bı gun ısıtılmayan havuz… bır tatılın kotu gecmesı ıcın her ımkan var. Iyı bısı kuaforlerı ıyı."
f1bce546e8d5e895fca6c0ea3ddf6ab9,oda,oda_klima_isitma,Negatif,BÖYLESİ BİR ÜCRETE DAHA GÜZEL YERLERDE KALINABİLİR Fotoğraflarda bembeyaz görünen odalar ne yazık ki leke içerisindeydi. Her şeyin eski olduğu oldukça lüks olarak bilinen bu otel ne yazık ki beklentiyi karşılamadı. Özellikle soğutulamayan odalar ile paslı buzdolapları kullanılamaz derecedeydi.
45d29f8778508e9bdefdb42435d0c59c,oda,oda_klima_isitma,Negatif,"tavsiye etmiyorum Eğer tatilinizde merkezi klima sistemi sayesinde odanızda hamamdaymış gibi hissetmek ve sürekli terlemek istiyorsanız, ciddi anlamda yetersiz yemek çeşitleri ve acil yenileme isteyen odalar sizin için sorun değilse gerçekten çok alakalı ve ellerinden gelenin en iyisini yapan resepsiyon, bellboy, bar çalışanları var. genelde tersi olur ama bu otelde yönetim kötü, çalışanlar iyi."
d7052f75b5d0796812b8267c140809e8,oda,oda_klima_isitma,Negatif,"Kotu bır resepsıyon,kotu bır oda,seslı klıma ,kotu hızmet,bı gun ısıtılan bı gun ısıtılmayan havuz… bır tatılın kotu gecmesı ıcın her ımkan var. Iyı bısı kuaforlerı ıyı."
f1bce546e8d5e895fca6c0ea3ddf6ab9,oda,oda_klima_isitma,Negatif,BÖYLESİ BİR ÜCRETE DAHA GÜZEL YERLERDE KALINABİLİR Fotoğraflarda bembeyaz görünen odalar ne yazık ki leke içerisindeydi. Her şeyin eski olduğu oldukça lüks olarak bilinen bu otel ne yazık ki beklentiyi karşılamadı. Özellikle soğutulamayan odalar ile paslı buzdolapları kullanılamaz derecedeydi.
df2c6ad1da79d827ee9062f89a0352ad,oda,oda_klima_isitma,Negatif,klimalar çalışmıyor temizlk kotu
96fa26338a8a95d3be163375014062ad,oda,oda_klima_isitma,Nötr,"Gayet memnun kaldık Bu oteli çok seveceksiniz, odaları mini barı içecek yiyecek kalitesi personel ilgisi üst seviyede. Temizlik gayet iyi , çok çok büyük havuzu var asla sıkılmayacaksınız. Kaydıraklı havuz seviyorsanız tatmin etmeyebilir Isıtmalı havuzlar güzel fakat biraz daha ısıtılmaya ihtiyacı var biraz üşüdük mayıs ayında Akşam eğlenceleri çok iyi, gündüz aktiviteleri çoğaltılabilir Sakinlik huzur arıyorsanız tam yerindesiniz"
5c5fddfcbe96fbd6d37f47486bf07f5b,oda,oda_klima_isitma,Pozitif,"Tavsiye ediyorum Otelde her şeyden memnun kaldık, odasından yemeklerine, etkinliklerinden havuzlarına kadar kusursuzdu. Otelin misafirlerin günlük yaşantısına saygı duyup her türden etkinliği koymaları muazzam. Otel odanızda ayrıca ihtiyacınız olan her şey mümkün, hazırlıksız gelseniz bile eksiksiz bir tatil yapabilirsiniz. Çok rahat ve temizdi, her şey ayrıca kullanım olarak çok kolaydı. 2 gün boyunca Zehra hanımla beraber bisiklet etkinliğinden çok zevk aldım kendisi çok tatlı biri çok pozitif ve enerjik. Sürecin eğlenceli geçmesini sağladı ve çok ilgili birisi. Tekrardan gelmeyi kesinlikle düşünüyorum"
504bd006c375ab2531f07928b9d5fe2b,oda,oda_klima_isitma,Pozitif,Harika bir tatil Her yönüyle luxury. Çalışanların hepsi güler yüzlü ve yardımsever. Isıtmalı açık hava havuzu özellikle mayıs ayında bizi çok mutlu etti. Akşamları aynı saatte farklı yerlerde farklı eğlenceler olması da akşamları renklendiriyor. Çok keyifli zaman geçirdik. Tüm çalışanlara teşekkürler.
39a9cae84d30f842757a3ba50bf5dfa4,oda,oda_klima_isitma,Pozitif,"güzel otel Calista Balayı ile tanıştığımız, yedi yıl sonra ise evlilik yıldönümümüz ile tekrar tercih ettiğimiz doğası, değişmeyen kaliteli hizmeti ve güler yüzlü çalışanlarıyla fark yaratan bir otel. Genel anlamda temizlik ve konfor oldukça iyi. Sezon başlamamış olmasına rağmen yetişkin ve çocuklar için ısıtmalı kapalı ve açık havuzlar ile su kaydırağı dahil, hem havuzda hem de sahilde çeşitli aktiviteler sunuyorlar. Gün içerisinde belirtilen saatlerde çocuklarla çok iyi ilgileniyorlar ve eğlenceli aktiviteler yapıyorlar. Bir de gözlemlediğimiz kadarıyla, yeni ve büyük bir aktivite alanı bitmek üzereydi, eminim çocuklar için güzel vakit geçirebilecekleri bir yer olacaktır. Otel bünyesinde gıda analiz laboratuvarı barındırması ve uluslararası kalite belgelerine sahip olması bir yana, ""zero food waste"" ile sıfır atık uyguladıklarını belirtmeleri ise çevre duyarlılığına sahip bir otel olduklarını gösteriyor. Sadece organik beslenmeyi tercih eden misafirler için seçenekleri maalesef yok. Ancak restoranlarında sundukları birbirinden lezzetli yemekleriyle oldukça başarılılar. Ayrıca, Sakura A'la Carte ve Turca restoranlarda sunulan yemekler bizler için unutulmaz bir deneyimdi. Teşekkürler Calista."
